[2021-05-29 01:01:54.283420] epoch is: 71, eval success rate is: 0.525, std is: 0.120
[2021-05-29 01:04:41.038800] epoch is: 72, eval success rate is: 0.625, std is: 0.097
[2021-05-29 01:07:29.924624] epoch is: 73, eval success rate is: 0.363, std is: 0.187
[2021-05-29 01:10:24.494882] epoch is: 74, eval success rate is: 0.500, std is: 0.087
[2021-05-29 01:13:15.156435] epoch is: 75, eval success rate is: 0.488, std is: 0.154
[2021-05-29 01:16:03.017029] epoch is: 76, eval success rate is: 0.525, std is: 0.217
[2021-05-29 01:18:53.332877] epoch is: 77, eval success rate is: 0.550, std is: 0.150
[2021-05-29 01:21:41.481048] epoch is: 78, eval success rate is: 0.638, std is: 0.149
[2021-05-29 01:24:30.742361] epoch is: 79, eval success rate is: 0.525, std is: 0.164
[2021-05-29 01:27:19.193686] epoch is: 80, eval success rate is: 0.425, std is: 0.156
[2021-05-29 01:30:11.232106] epoch is: 81, eval success rate is: 0.538, std is: 0.158
[2021-05-29 01:33:00.460730] epoch is: 82, eval success rate is: 0.500, std is: 0.180
[2021-05-29 01:35:55.149201] epoch is: 83, eval success rate is: 0.562, std is: 0.141
[2021-05-29 01:38:48.950811] epoch is: 84, eval success rate is: 0.600, std is: 0.158
[2021-05-29 01:41:43.625963] epoch is: 85, eval success rate is: 0.587, std is: 0.127
[2021-05-29 01:44:39.719611] epoch is: 86, eval success rate is: 0.512, std is: 0.154
[2021-05-29 01:47:38.978050] epoch is: 87, eval success rate is: 0.513, std is: 0.105
[2021-05-29 01:50:37.689815] epoch is: 88, eval success rate is: 0.600, std is: 0.132
[2021-05-29 01:53:30.845557] epoch is: 89, eval success rate is: 0.525, std is: 0.185
[2021-05-29 01:56:23.455373] epoch is: 90, eval success rate is: 0.488, std is: 0.105
[2021-05-29 01:59:16.186037] epoch is: 91, eval success rate is: 0.500, std is: 0.180
[2021-05-29 02:02:09.718450] epoch is: 92, eval success rate is: 0.488, std is: 0.117
[2021-05-29 02:04:58.399676] epoch is: 93, eval success rate is: 0.587, std is: 0.203
[2021-05-29 02:07:45.445055] epoch is: 94, eval success rate is: 0.550, std is: 0.141
[2021-05-29 02:10:32.383195] epoch is: 95, eval success rate is: 0.663, std is: 0.173
[2021-05-29 02:13:29.209419] epoch is: 96, eval success rate is: 0.637, std is: 0.111
[2021-05-29 02:16:22.484409] epoch is: 97, eval success rate is: 0.600, std is: 0.087
[2021-05-29 02:18:51.778907] epoch is: 98, eval success rate is: 0.637, std is: 0.122
[2021-05-29 02:21:02.931933] epoch is: 99, eval success rate is: 0.413, std is: 0.154
[2021-05-29 02:23:13.713613] epoch is: 100, eval success rate is: 0.488, std is: 0.127
[2021-05-29 02:25:25.496496] epoch is: 101, eval success rate is: 0.550, std is: 0.112
[2021-05-29 02:27:37.090971] epoch is: 102, eval success rate is: 0.463, std is: 0.180
[2021-05-29 02:29:48.401888] epoch is: 103, eval success rate is: 0.525, std is: 0.130
[2021-05-29 02:31:59.800461] epoch is: 104, eval success rate is: 0.375, std is: 0.120
[2021-05-29 02:34:10.616025] epoch is: 105, eval success rate is: 0.500, std is: 0.166
[2021-05-29 02:36:23.210172] epoch is: 106, eval success rate is: 0.488, std is: 0.127
[2021-05-29 02:38:35.035605] epoch is: 107, eval success rate is: 0.562, std is: 0.158
[2021-05-29 02:40:45.543469] epoch is: 108, eval success rate is: 0.650, std is: 0.132
[2021-05-29 02:42:57.438243] epoch is: 109, eval success rate is: 0.600, std is: 0.112
[2021-05-29 02:45:09.470405] epoch is: 110, eval success rate is: 0.525, std is: 0.164
[2021-05-29 02:47:20.868293] epoch is: 111, eval success rate is: 0.475, std is: 0.130
[2021-05-29 02:49:32.304419] epoch is: 112, eval success rate is: 0.587, std is: 0.060
[2021-05-29 02:51:44.616123] epoch is: 113, eval success rate is: 0.600, std is: 0.166
[2021-05-29 02:53:56.317699] epoch is: 114, eval success rate is: 0.525, std is: 0.198
[2021-05-29 02:56:07.388697] epoch is: 115, eval success rate is: 0.525, std is: 0.043
[2021-05-29 02:58:18.105342] epoch is: 116, eval success rate is: 0.512, std is: 0.162
[2021-05-29 03:00:30.307958] epoch is: 117, eval success rate is: 0.575, std is: 0.185
[2021-05-29 03:02:41.440384] epoch is: 118, eval success rate is: 0.562, std is: 0.158
[2021-05-29 03:04:52.082384] epoch is: 119, eval success rate is: 0.587, std is: 0.162
[2021-05-29 03:07:04.525935] epoch is: 120, eval success rate is: 0.413, std is: 0.136
[2021-05-29 03:09:15.052032] epoch is: 121, eval success rate is: 0.525, std is: 0.156
[2021-05-29 03:11:26.583053] epoch is: 122, eval success rate is: 0.475, std is: 0.171
[2021-05-29 03:13:37.714505] epoch is: 123, eval success rate is: 0.525, std is: 0.120
[2021-05-29 03:15:48.892622] epoch is: 124, eval success rate is: 0.575, std is: 0.171
[2021-05-29 03:18:00.257141] epoch is: 125, eval success rate is: 0.500, std is: 0.100
[2021-05-29 03:20:12.639712] epoch is: 126, eval success rate is: 0.350, std is: 0.087
[2021-05-29 03:22:23.712013] epoch is: 127, eval success rate is: 0.575, std is: 0.171
[2021-05-29 03:24:36.201483] epoch is: 128, eval success rate is: 0.500, std is: 0.212
[2021-05-29 03:26:47.979578] epoch is: 129, eval success rate is: 0.450, std is: 0.173
[2021-05-29 03:28:59.950029] epoch is: 130, eval success rate is: 0.538, std is: 0.070
[2021-05-29 03:31:11.468240] epoch is: 131, eval success rate is: 0.612, std is: 0.136
[2021-05-29 03:33:23.753379] epoch is: 132, eval success rate is: 0.575, std is: 0.185
[2021-05-29 03:35:35.496298] epoch is: 133, eval success rate is: 0.625, std is: 0.139
[2021-05-29 03:37:47.543628] epoch is: 134, eval success rate is: 0.500, std is: 0.141
[2021-05-29 03:39:59.025672] epoch is: 135, eval success rate is: 0.487, std is: 0.093
[2021-05-29 03:42:11.538528] epoch is: 136, eval success rate is: 0.450, std is: 0.132
[2021-05-29 03:44:23.374002] epoch is: 137, eval success rate is: 0.475, std is: 0.139
[2021-05-29 03:46:36.241056] epoch is: 138, eval success rate is: 0.450, std is: 0.158
[2021-05-29 03:48:47.294112] epoch is: 139, eval success rate is: 0.488, std is: 0.127
[2021-05-29 03:50:59.450819] epoch is: 140, eval success rate is: 0.413, std is: 0.271
[2021-05-29 03:53:10.608387] epoch is: 141, eval success rate is: 0.450, std is: 0.112
[2021-05-29 03:55:22.098403] epoch is: 142, eval success rate is: 0.525, std is: 0.156
[2021-05-29 03:57:34.053840] epoch is: 143, eval success rate is: 0.538, std is: 0.200
[2021-05-29 03:59:46.816681] epoch is: 144, eval success rate is: 0.562, std is: 0.132
[2021-05-29 04:01:59.628527] epoch is: 145, eval success rate is: 0.513, std is: 0.154
[2021-05-29 04:04:11.431193] epoch is: 146, eval success rate is: 0.450, std is: 0.132
[2021-05-29 04:06:23.097929] epoch is: 147, eval success rate is: 0.612, std is: 0.145
[2021-05-29 04:08:35.682107] epoch is: 148, eval success rate is: 0.513, std is: 0.136
[2021-05-29 04:10:47.461726] epoch is: 149, eval success rate is: 0.587, std is: 0.162
[2021-05-29 04:12:59.639373] epoch is: 150, eval success rate is: 0.600, std is: 0.141
[2021-05-29 04:15:11.817934] epoch is: 151, eval success rate is: 0.575, std is: 0.238
[2021-05-29 04:17:22.782026] epoch is: 152, eval success rate is: 0.562, std is: 0.086
[2021-05-29 04:19:34.930911] epoch is: 153, eval success rate is: 0.438, std is: 0.122
[2021-05-29 04:21:48.154673] epoch is: 154, eval success rate is: 0.550, std is: 0.132
[2021-05-29 04:24:00.879653] epoch is: 155, eval success rate is: 0.650, std is: 0.141
[2021-05-29 04:26:13.021341] epoch is: 156, eval success rate is: 0.450, std is: 0.132
[2021-05-29 04:28:25.780727] epoch is: 157, eval success rate is: 0.638, std is: 0.173
[2021-05-29 04:30:37.184583] epoch is: 158, eval success rate is: 0.650, std is: 0.071
[2021-05-29 04:32:50.126997] epoch is: 159, eval success rate is: 0.575, std is: 0.156
[2021-05-29 04:35:02.231246] epoch is: 160, eval success rate is: 0.575, std is: 0.164
[2021-05-29 04:37:14.543606] epoch is: 161, eval success rate is: 0.675, std is: 0.139
[2021-05-29 04:39:27.291476] epoch is: 162, eval success rate is: 0.500, std is: 0.150
[2021-05-29 04:41:39.297269] epoch is: 163, eval success rate is: 0.500, std is: 0.150
[2021-05-29 04:43:51.560446] epoch is: 164, eval success rate is: 0.688, std is: 0.117
[2021-05-29 04:46:04.277162] epoch is: 165, eval success rate is: 0.512, std is: 0.162
[2021-05-29 04:48:17.659372] epoch is: 166, eval success rate is: 0.562, std is: 0.132
[2021-05-29 04:50:30.725140] epoch is: 167, eval success rate is: 0.513, std is: 0.190
[2021-05-29 04:52:42.509673] epoch is: 168, eval success rate is: 0.712, std is: 0.127
[2021-05-29 04:54:54.740352] epoch is: 169, eval success rate is: 0.562, std is: 0.206
[2021-05-29 04:57:07.061175] epoch is: 170, eval success rate is: 0.562, std is: 0.158
[2021-05-29 04:59:20.696787] epoch is: 171, eval success rate is: 0.525, std is: 0.148
[2021-05-29 05:01:32.018081] epoch is: 172, eval success rate is: 0.625, std is: 0.217
[2021-05-29 05:03:44.403011] epoch is: 173, eval success rate is: 0.538, std is: 0.165
[2021-05-29 05:05:56.910574] epoch is: 174, eval success rate is: 0.538, std is: 0.086
[2021-05-29 05:08:09.821338] epoch is: 175, eval success rate is: 0.538, std is: 0.111
[2021-05-29 05:10:22.242104] epoch is: 176, eval success rate is: 0.600, std is: 0.141
[2021-05-29 05:12:35.439062] epoch is: 177, eval success rate is: 0.488, std is: 0.154
[2021-05-29 05:14:48.082594] epoch is: 178, eval success rate is: 0.500, std is: 0.218
[2021-05-29 05:16:59.972326] epoch is: 179, eval success rate is: 0.500, std is: 0.166
[2021-05-29 05:19:12.914754] epoch is: 180, eval success rate is: 0.600, std is: 0.100
[2021-05-29 05:21:25.687024] epoch is: 181, eval success rate is: 0.600, std is: 0.150
[2021-05-29 05:23:38.235710] epoch is: 182, eval success rate is: 0.513, std is: 0.127
[2021-05-29 05:25:51.833550] epoch is: 183, eval success rate is: 0.600, std is: 0.122
[2021-05-29 05:28:04.100575] epoch is: 184, eval success rate is: 0.650, std is: 0.122
[2021-05-29 05:30:17.270869] epoch is: 185, eval success rate is: 0.600, std is: 0.166
[2021-05-29 05:32:30.038434] epoch is: 186, eval success rate is: 0.500, std is: 0.166
[2021-05-29 05:34:42.713332] epoch is: 187, eval success rate is: 0.625, std is: 0.156
[2021-05-29 05:36:56.342116] epoch is: 188, eval success rate is: 0.637, std is: 0.099
[2021-05-29 05:39:08.156961] epoch is: 189, eval success rate is: 0.562, std is: 0.180
[2021-05-29 05:41:21.021782] epoch is: 190, eval success rate is: 0.562, std is: 0.132
[2021-05-29 05:43:34.209091] epoch is: 191, eval success rate is: 0.538, std is: 0.141
[2021-05-29 05:45:45.686601] epoch is: 192, eval success rate is: 0.500, std is: 0.166
[2021-05-29 05:47:58.485055] epoch is: 193, eval success rate is: 0.587, std is: 0.136
[2021-05-29 05:50:10.790580] epoch is: 194, eval success rate is: 0.575, std is: 0.164
[2021-05-29 05:52:24.030517] epoch is: 195, eval success rate is: 0.575, std is: 0.179
[2021-05-29 05:54:35.690915] epoch is: 196, eval success rate is: 0.550, std is: 0.087
[2021-05-29 05:56:47.516865] epoch is: 197, eval success rate is: 0.600, std is: 0.187
[2021-05-29 05:59:00.736913] epoch is: 198, eval success rate is: 0.487, std is: 0.093
[2021-05-29 06:01:13.063954] epoch is: 199, eval success rate is: 0.488, std is: 0.105
[2021-05-29 06:03:25.308159] epoch is: 200, eval success rate is: 0.500, std is: 0.132
[2021-05-29 06:05:37.334431] epoch is: 201, eval success rate is: 0.525, std is: 0.148
[2021-05-29 06:07:50.204432] epoch is: 202, eval success rate is: 0.562, std is: 0.173
[2021-05-29 06:10:03.507690] epoch is: 203, eval success rate is: 0.512, std is: 0.203
[2021-05-29 06:12:16.179491] epoch is: 204, eval success rate is: 0.450, std is: 0.158
[2021-05-29 06:14:28.882530] epoch is: 205, eval success rate is: 0.525, std is: 0.120
[2021-05-29 06:16:41.372854] epoch is: 206, eval success rate is: 0.525, std is: 0.120
[2021-05-29 06:18:54.258710] epoch is: 207, eval success rate is: 0.650, std is: 0.132
[2021-05-29 06:21:06.619323] epoch is: 208, eval success rate is: 0.588, std is: 0.127
