[2021-05-20 18:22:02.601904] epoch is: 71, eval success rate is: 0.425, std is: 0.148
[2021-05-20 18:26:12.995262] epoch is: 72, eval success rate is: 0.525, std is: 0.179
[2021-05-20 18:30:24.563757] epoch is: 73, eval success rate is: 0.363, std is: 0.173
[2021-05-20 18:34:41.763209] epoch is: 74, eval success rate is: 0.288, std is: 0.136
[2021-05-20 18:38:54.773329] epoch is: 75, eval success rate is: 0.450, std is: 0.112
[2021-05-20 18:43:09.807083] epoch is: 76, eval success rate is: 0.525, std is: 0.185
[2021-05-20 18:47:25.894659] epoch is: 77, eval success rate is: 0.500, std is: 0.122
[2021-05-20 18:51:38.933172] epoch is: 78, eval success rate is: 0.487, std is: 0.247
[2021-05-20 18:55:55.029327] epoch is: 79, eval success rate is: 0.413, std is: 0.169
[2021-05-20 19:00:13.890673] epoch is: 80, eval success rate is: 0.300, std is: 0.100
[2021-05-20 19:04:27.869839] epoch is: 81, eval success rate is: 0.438, std is: 0.132
[2021-05-20 19:08:43.706744] epoch is: 82, eval success rate is: 0.450, std is: 0.132
[2021-05-20 19:12:57.070600] epoch is: 83, eval success rate is: 0.375, std is: 0.198
[2021-05-20 19:17:13.282408] epoch is: 84, eval success rate is: 0.450, std is: 0.122
[2021-05-20 19:21:26.939394] epoch is: 85, eval success rate is: 0.500, std is: 0.100
[2021-05-20 19:25:43.056235] epoch is: 86, eval success rate is: 0.463, std is: 0.149
[2021-05-20 19:29:57.178327] epoch is: 87, eval success rate is: 0.425, std is: 0.205
[2021-05-20 19:34:07.950001] epoch is: 88, eval success rate is: 0.425, std is: 0.109
[2021-05-20 19:38:22.718487] epoch is: 89, eval success rate is: 0.450, std is: 0.141
[2021-05-20 19:42:35.603774] epoch is: 90, eval success rate is: 0.325, std is: 0.097
[2021-05-20 19:46:57.367176] epoch is: 91, eval success rate is: 0.350, std is: 0.158
[2021-05-20 19:51:11.527641] epoch is: 92, eval success rate is: 0.412, std is: 0.093
[2021-05-20 19:55:28.518406] epoch is: 93, eval success rate is: 0.488, std is: 0.196
[2021-05-20 19:59:42.071387] epoch is: 94, eval success rate is: 0.363, std is: 0.165
[2021-05-20 20:03:56.669324] epoch is: 95, eval success rate is: 0.488, std is: 0.162
[2021-05-20 20:08:13.204846] epoch is: 96, eval success rate is: 0.525, std is: 0.083
[2021-05-20 20:12:29.375242] epoch is: 97, eval success rate is: 0.488, std is: 0.162
[2021-05-20 20:16:44.286982] epoch is: 98, eval success rate is: 0.538, std is: 0.141
[2021-05-20 20:20:54.956225] epoch is: 99, eval success rate is: 0.350, std is: 0.087
[2021-05-20 20:25:10.517545] epoch is: 100, eval success rate is: 0.450, std is: 0.100
[2021-05-20 20:29:27.286017] epoch is: 101, eval success rate is: 0.475, std is: 0.097
[2021-05-20 20:33:41.039659] epoch is: 102, eval success rate is: 0.475, std is: 0.156
[2021-05-20 20:37:54.632600] epoch is: 103, eval success rate is: 0.425, std is: 0.139
[2021-05-20 20:42:08.080759] epoch is: 104, eval success rate is: 0.350, std is: 0.100
[2021-05-20 20:46:31.956166] epoch is: 105, eval success rate is: 0.375, std is: 0.097
[2021-05-20 20:50:46.503387] epoch is: 106, eval success rate is: 0.363, std is: 0.111
[2021-05-20 20:55:03.331824] epoch is: 107, eval success rate is: 0.388, std is: 0.145
[2021-05-20 20:59:19.136109] epoch is: 108, eval success rate is: 0.425, std is: 0.120
[2021-05-20 21:03:35.180175] epoch is: 109, eval success rate is: 0.450, std is: 0.122
[2021-05-20 21:07:48.953023] epoch is: 110, eval success rate is: 0.450, std is: 0.150
[2021-05-20 21:12:06.254674] epoch is: 111, eval success rate is: 0.388, std is: 0.162
[2021-05-20 21:16:20.544622] epoch is: 112, eval success rate is: 0.425, std is: 0.120
[2021-05-20 21:20:35.655166] epoch is: 113, eval success rate is: 0.450, std is: 0.122
[2021-05-20 21:24:52.035212] epoch is: 114, eval success rate is: 0.463, std is: 0.187
[2021-05-20 21:29:07.522643] epoch is: 115, eval success rate is: 0.500, std is: 0.087
[2021-05-20 21:33:25.803753] epoch is: 116, eval success rate is: 0.438, std is: 0.141
[2021-05-20 21:37:41.608105] epoch is: 117, eval success rate is: 0.512, std is: 0.105
[2021-05-20 21:41:54.266784] epoch is: 118, eval success rate is: 0.425, std is: 0.109
[2021-05-20 21:46:21.108345] epoch is: 119, eval success rate is: 0.513, std is: 0.203
[2021-05-20 21:50:38.387104] epoch is: 120, eval success rate is: 0.387, std is: 0.209
[2021-05-20 21:54:57.293214] epoch is: 121, eval success rate is: 0.475, std is: 0.179
[2021-05-20 21:59:13.692055] epoch is: 122, eval success rate is: 0.450, std is: 0.150
[2021-05-20 22:03:30.051345] epoch is: 123, eval success rate is: 0.425, std is: 0.109
[2021-05-20 22:07:41.886428] epoch is: 124, eval success rate is: 0.525, std is: 0.171
[2021-05-20 22:11:55.488477] epoch is: 125, eval success rate is: 0.475, std is: 0.148
[2021-05-20 22:16:11.357530] epoch is: 126, eval success rate is: 0.363, std is: 0.206
[2021-05-20 22:20:23.506979] epoch is: 127, eval success rate is: 0.512, std is: 0.060
[2021-05-20 22:24:37.045907] epoch is: 128, eval success rate is: 0.387, std is: 0.220
[2021-05-20 22:28:50.111699] epoch is: 129, eval success rate is: 0.350, std is: 0.141
[2021-05-20 22:33:06.528595] epoch is: 130, eval success rate is: 0.513, std is: 0.078
[2021-05-20 22:37:25.474300] epoch is: 131, eval success rate is: 0.562, std is: 0.158
[2021-05-20 22:41:40.796159] epoch is: 132, eval success rate is: 0.425, std is: 0.179
[2021-05-20 22:46:03.268986] epoch is: 133, eval success rate is: 0.512, std is: 0.136
[2021-05-20 22:50:22.996289] epoch is: 134, eval success rate is: 0.363, std is: 0.149
[2021-05-20 22:54:36.414133] epoch is: 135, eval success rate is: 0.487, std is: 0.060
[2021-05-20 22:58:52.712608] epoch is: 136, eval success rate is: 0.450, std is: 0.122
[2021-05-20 23:03:12.161328] epoch is: 137, eval success rate is: 0.500, std is: 0.187
[2021-05-20 23:07:27.583080] epoch is: 138, eval success rate is: 0.425, std is: 0.148
[2021-05-20 23:11:38.432822] epoch is: 139, eval success rate is: 0.475, std is: 0.192
[2021-05-20 23:15:51.767348] epoch is: 140, eval success rate is: 0.462, std is: 0.212
[2021-05-20 23:20:10.403433] epoch is: 141, eval success rate is: 0.475, std is: 0.130
[2021-05-20 23:24:30.267406] epoch is: 142, eval success rate is: 0.375, std is: 0.109
[2021-05-20 23:28:47.707443] epoch is: 143, eval success rate is: 0.513, std is: 0.215
[2021-05-20 23:33:05.965574] epoch is: 144, eval success rate is: 0.475, std is: 0.139
[2021-05-20 23:37:22.467654] epoch is: 145, eval success rate is: 0.512, std is: 0.117
[2021-05-20 23:41:37.730452] epoch is: 146, eval success rate is: 0.438, std is: 0.048
[2021-05-20 23:45:56.375861] epoch is: 147, eval success rate is: 0.488, std is: 0.190
[2021-05-20 23:50:08.815118] epoch is: 148, eval success rate is: 0.425, std is: 0.130
[2021-05-20 23:54:23.909524] epoch is: 149, eval success rate is: 0.413, std is: 0.078
[2021-05-20 23:58:41.968625] epoch is: 150, eval success rate is: 0.488, std is: 0.060
[2021-05-21 00:03:03.972649] epoch is: 151, eval success rate is: 0.388, std is: 0.136
[2021-05-21 00:07:14.095872] epoch is: 152, eval success rate is: 0.363, std is: 0.149
[2021-05-21 00:11:28.517567] epoch is: 153, eval success rate is: 0.413, std is: 0.190
[2021-05-21 00:15:44.003433] epoch is: 154, eval success rate is: 0.513, std is: 0.127
[2021-05-21 00:20:00.022954] epoch is: 155, eval success rate is: 0.562, std is: 0.193
[2021-05-21 00:24:12.203294] epoch is: 156, eval success rate is: 0.413, std is: 0.060
[2021-05-21 00:28:25.905858] epoch is: 157, eval success rate is: 0.438, std is: 0.099
[2021-05-21 00:32:39.891947] epoch is: 158, eval success rate is: 0.562, std is: 0.173
[2021-05-21 00:36:59.654172] epoch is: 159, eval success rate is: 0.438, std is: 0.111
[2021-05-21 00:41:12.921775] epoch is: 160, eval success rate is: 0.488, std is: 0.162
[2021-05-21 00:45:35.819591] epoch is: 161, eval success rate is: 0.513, std is: 0.257
[2021-05-21 00:49:52.236150] epoch is: 162, eval success rate is: 0.363, std is: 0.158
[2021-05-21 00:54:09.377226] epoch is: 163, eval success rate is: 0.425, std is: 0.148
[2021-05-21 00:58:27.139509] epoch is: 164, eval success rate is: 0.463, std is: 0.193
[2021-05-21 01:02:39.921314] epoch is: 165, eval success rate is: 0.475, std is: 0.139
[2021-05-21 01:06:57.780623] epoch is: 166, eval success rate is: 0.500, std is: 0.150
[2021-05-21 01:11:06.080784] epoch is: 167, eval success rate is: 0.450, std is: 0.194
[2021-05-21 01:15:23.510117] epoch is: 168, eval success rate is: 0.525, std is: 0.139
[2021-05-21 01:19:37.918067] epoch is: 169, eval success rate is: 0.513, std is: 0.154
[2021-05-21 01:23:53.016304] epoch is: 170, eval success rate is: 0.425, std is: 0.156
[2021-05-21 01:28:10.375761] epoch is: 171, eval success rate is: 0.488, std is: 0.154
[2021-05-21 01:32:25.986269] epoch is: 172, eval success rate is: 0.538, std is: 0.223
[2021-05-21 01:36:39.836969] epoch is: 173, eval success rate is: 0.513, std is: 0.145
[2021-05-21 01:40:56.680736] epoch is: 174, eval success rate is: 0.525, std is: 0.148
[2021-05-21 01:45:22.625437] epoch is: 175, eval success rate is: 0.475, std is: 0.097
